user_id,apply_date,label,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47
uid10722,2021-06-23,0,1.0,8.0,0.0,3.0,4.0,9.0,8.0,0.0,0.0,5.0,8.0,2.0,0.0,3.0,5.0,6.0,9.0,2.0,5.0,1.0,1.0,5.0,2.0,1.0,0.0,1.0,5.0,7.0,3.0,2.0,4.0,5.0,6.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,6.0,6.0,5.0,4.0,0.0,5.0,5.0
uid10723,2021-07-06,0,0.0,5.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,4.0,7.0,4.0,1.0,0.0,1.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,4.0,5.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,3.0,0.0,8.0,4.0,6.0
uid10724,2021-06-21,0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,5.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
uid10725,2021-06-26,0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,9.0,5.0,0.0,1.0,2.0,2.0,5.0,1.0,3.0,4.0,3.0,1.0,3.0,0.0,0.0,3.0,5.0,7.0,3.0,3.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,4.0,6.0,0.0,8.0,0.0
uid10726,2021-06-24,0,1.0,7.0,2.0,2.0,2.0,9.0,4.0,0.0,3.0,6.0,9.0,3.0,0.0,2.0,2.0,6.0,9.0,1.0,6.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,4.0,6.0,5.0,4.0,3.0,6.0,6.0,5.0,1.0,8.0,0.0,0.0,5.0,0.0,6.0,6.0,5.0,5.0,7.0,6.0,8.0
uid10727,2021-07-05,0,2.0,3.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,6.0,6.0,4.0,6.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
uid10728,2021-06-27,0,0.0,6.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,3.0,7.0,0.0,5.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,4.0,6.0,4.0,3.0,10.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,6.0,5.0,0.0,1.0,0.0,0.0
uid10729,2021-07-04,0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,7.0,2.0,0.0,0.0,1.0,2.0,3.0,6.0,4.0,8.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,5.0
uid10730,2021-06-30,0,1.0,5.0,1.0,2.0,4.0,7.0,0.0,0.0,1.0,4.0,9.0,3.0,0.0,2.0,6.0,6.0,9.0,2.0,4.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,4.0,5.0,6.0,4.0,8.0,4.0,6.0,5.0,1.0,0.0,0.0,0.0,6.0,6.0,5.0,4.0,3.0,0.0,6.0,6.0,5.0
uid10731,2021-06-24,0,0.0,8.0,2.0,1.0,1.0,9.0,6.0,5.0,3.0,6.0,9.0,4.0,0.0,1.0,1.0,7.0,9.0,1.0,7.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,7.0,8.0,3.0,3.0,2.0,6.0,9.0,8.0,0.0,6.0,0.0,0.0,7.0,6.0,6.0,6.0,6.0,0.0,8.0,9.0,8.0
uid10732,2021-06-29,0,0.0,6.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,5.0,9.0,3.0,0.0,1.0,1.0,5.0,8.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,7.0,4.0,3.0,3.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,5.0,4.0,0.0,4.0,5.0,0.0
uid10733,2021-06-23,1,1.0,5.0,0.0,1.0,2.0,8.0,3.0,0.0,0.0,5.0,0.0,7.0,0.0,1.0,3.0,4.0,8.0,1.0,6.0,6.0,4.0,4.0,3.0,1.0,1.0,0.0,6.0,7.0,6.0,6.0,7.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,6.0,5.0,0.0,4.0,0.0,0.0
uid10734,2021-06-23,0,0.0,6.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,6.0,8.0,1.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,0.0,5.0,0.0,0.0,6.0,1.0,5.0,4.0,3.0,0.0,6.0,5.0,6.0
uid10735,2021-06-24,0,0.0,6.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,6.0,8.0,1.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0,0.0,5.0,0.0,0.0,6.0,1.0,5.0,4.0,3.0,0.0,6.0,5.0,6.0
uid10736,2021-06-21,0,1.0,5.0,3.0,2.0,2.0,7.0,5.0,0.0,5.0,5.0,1.0,6.0,1.0,1.0,1.0,7.0,8.0,2.0,5.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,7.0,4.0,5.0,3.0,9.0,9.0,8.0,0.0,9.0,0.0,0.0,7.0,5.0,4.0,5.0,4.0,5.0,9.0,7.0,9.0
uid10737,2021-07-01,0,1.0,6.0,0.0,3.0,5.0,9.0,1.0,2.0,1.0,5.0,7.0,4.0,1.0,3.0,5.0,4.0,8.0,3.0,5.0,1.0,0.0,7.0,4.0,1.0,0.0,0.0,3.0,5.0,6.0,3.0,5.0,4.0,6.0,4.0,0.0,3.0,0.0,0.0,6.0,5.0,7.0,7.0,6.0,6.0,5.0,7.0,8.0
uid10738,2021-06-21,0,1.0,6.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,2.0,6.0,7.0,2.0,4.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,4.0,6.0,1.0,1.0,4.0,6.0,7.0,5.0,0.0,8.0,0.0,0.0,6.0,6.0,6.0,5.0,4.0,1.0,6.0,6.0,8.0
uid10739,2021-07-01,0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,4.0,7.0,0.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,7.0,5.0,4.0,4.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,5.0,3.0,4.0,0.0,0.0,0.0,9.0
uid10740,2021-06-24,0,2.0,7.0,0.0,3.0,5.0,9.0,6.0,0.0,0.0,6.0,9.0,5.0,0.0,3.0,5.0,5.0,8.0,3.0,6.0,1.0,1.0,4.0,3.0,0.0,0.0,3.0,6.0,8.0,3.0,4.0,4.0,6.0,6.0,3.0,0.0,6.0,0.0,0.0,5.0,6.0,5.0,4.0,5.0,0.0,3.0,2.0,6.0
uid10741,2021-07-03,0,0.0,6.0,3.0,0.0,1.0,5.0,2.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,8.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,5.0,6.0,8.0,2.0,2.0,5.0,5.0,5.0,0.0,6.0,0.0,0.0,5.0,5.0,4.0,3.0,3.0,4.0,8.0,5.0,7.0
uid10742,2021-06-22,0,1.0,6.0,0.0,1.0,2.0,7.0,3.0,1.0,1.0,5.0,8.0,1.0,0.0,1.0,2.0,3.0,5.0,2.0,5.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,4.0,5.0,4.0,3.0,5.0,6.0,6.0,4.0,2.0,6.0,0.0,0.0,5.0,7.0,3.0,3.0,4.0,2.0,5.0,3.0,9.0
uid10743,2021-06-25,0,2.0,8.0,0.0,2.0,3.0,9.0,7.0,0.0,0.0,6.0,9.0,4.0,0.0,2.0,3.0,6.0,9.0,1.0,6.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,5.0,7.0,3.0,2.0,5.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,5.0,4.0,0.0,4.0,0.0,0.0
uid10744,2021-06-23,0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,5.0,6.0,3.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,5.0,5.0,0.0,0.0,1.0,0.0
uid10745,2021-06-27,0,0.0,9.0,1.0,1.0,3.0,9.0,5.0,0.0,1.0,7.0,0.0,7.0,0.0,1.0,3.0,7.0,9.0,1.0,7.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,6.0,7.0,4.0,4.0,3.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,7.0,5.0,6.0,5.0,5.0,0.0,2.0,1.0,6.0
uid10746,2021-07-02,0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0,4.0,3.0,1.0,2.0,2.0,1.0,0.0,8.0,4.0,5.0,6.0,6.0,7.0,5.0,5.0,3.0,0.0,6.0,0.0,0.0,4.0,3.0,4.0,2.0,3.0,0.0,3.0,0.0,6.0
uid10747,2021-06-26,1,1.0,4.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,7.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,3.0,2.0,0.0,0.0,5.0,0.0
uid10748,2021-06-22,1,2.0,6.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,4.0,5.0,6.0,2.0,1.0,1.0,3.0,7.0,1.0,4.0,1.0,0.0,6.0,3.0,0.0,1.0,0.0,4.0,5.0,5.0,4.0,7.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0
uid10749,2021-07-03,0,3.0,5.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,5.0,6.0,6.0,4.0,14.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,2.0,0.0,0.0,7.0,0.0
uid10750,2021-07-03,0,0.0,8.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,5.0,8.0,0.0,5.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,4.0,7.0,4.0,4.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,4.0,3.0,5.0,0.0,7.0,0.0
uid10751,2021-06-23,0,0.0,5.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,7.0,0.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,6.0,5.0,4.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,2.0,5.0,0.0,0.0,2.0,2.0
uid10752,2021-06-27,0,3.0,7.0,1.0,5.0,8.0,9.0,2.0,0.0,5.0,5.0,8.0,3.0,0.0,5.0,8.0,5.0,9.0,3.0,5.0,3.0,2.0,2.0,4.0,0.0,0.0,7.0,6.0,8.0,3.0,4.0,2.0,7.0,8.0,7.0,4.0,7.0,7.0,7.0,7.0,0.0,7.0,6.0,5.0,8.0,8.0,9.0,9.0
uid10753,2021-07-06,0,1.0,8.0,0.0,1.0,3.0,8.0,2.0,0.0,0.0,4.0,9.0,7.0,0.0,1.0,3.0,3.0,6.0,2.0,5.0,2.0,1.0,5.0,3.0,2.0,0.0,0.0,3.0,5.0,6.0,6.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,2.0,2.0,0.0,4.0,0.0,0.0
uid10754,2021-06-29,0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,2.0,4.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
uid10755,2021-06-23,0,1.0,6.0,0.0,4.0,5.0,9.0,8.0,3.0,1.0,6.0,2.0,6.0,1.0,3.0,5.0,4.0,7.0,3.0,6.0,0.0,0.0,8.0,4.0,1.0,1.0,1.0,3.0,6.0,3.0,4.0,3.0,5.0,5.0,2.0,3.0,5.0,0.0,0.0,5.0,4.0,6.0,5.0,4.0,0.0,2.0,0.0,6.0
uid10756,2021-07-06,0,4.0,5.0,0.0,4.0,5.0,5.0,1.0,0.0,0.0,3.0,5.0,1.0,1.0,4.0,5.0,2.0,2.0,3.0,3.0,1.0,0.0,6.0,1.0,0.0,0.0,3.0,4.0,5.0,3.0,8.0,10.0,5.0,5.0,2.0,0.0,6.0,0.0,0.0,5.0,7.0,4.0,5.0,4.0,0.0,4.0,1.0,6.0
uid10757,2021-07-04,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,7.0,3.0,1.0,0.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,5.0,5.0,8.0,6.0,5.0,4.0,4.0,2.0,0.0,9.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0
uid10758,2021-06-26,0,0.0,4.0,0.0,1.0,2.0,7.0,2.0,6.0,0.0,5.0,7.0,5.0,1.0,0.0,2.0,3.0,7.0,1.0,5.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,5.0,6.0,8.0,3.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0
uid10759,2021-06-25,0,1.0,8.0,6.0,2.0,3.0,9.0,0.0,0.0,8.0,5.0,8.0,3.0,0.0,2.0,4.0,4.0,8.0,2.0,5.0,0.0,0.0,8.0,4.0,0.0,0.0,3.0,6.0,8.0,5.0,4.0,3.0,7.0,7.0,8.0,1.0,7.0,6.0,2.0,7.0,3.0,6.0,6.0,7.0,0.0,8.0,7.0,9.0
uid10760,2021-06-30,0,3.0,8.0,1.0,4.0,6.0,9.0,8.0,0.0,7.0,6.0,4.0,9.0,1.0,3.0,6.0,8.0,9.0,4.0,6.0,8.0,8.0,1.0,4.0,1.0,0.0,9.0,6.0,7.0,4.0,3.0,2.0,5.0,6.0,7.0,0.0,9.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,0.0,8.0,6.0,9.0
uid10761,2021-06-23,0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,2.0,5.0,2.0,0.0,0.0,1.0,4.0,6.0,5.0,5.0,14.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,4.0
uid10762,2021-06-28,0,1.0,4.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,4.0,5.0,1.0,3.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,7.0,7.0,1.0,4.0,7.0,5.0,6.0,5.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,6.0,3.0
uid10763,2021-06-28,0,2.0,3.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,2.0,3.0,1.0,6.0,2.0,3.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,6.0,8.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0
uid10764,2021-06-25,0,1.0,5.0,5.0,3.0,5.0,8.0,0.0,0.0,7.0,5.0,9.0,7.0,0.0,3.0,6.0,6.0,9.0,2.0,6.0,4.0,2.0,1.0,3.0,0.0,0.0,8.0,6.0,8.0,5.0,3.0,3.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,3.0,3.0,0.0,8.0,3.0,7.0
uid10765,2021-07-03,0,2.0,6.0,0.0,2.0,2.0,8.0,0.0,1.0,0.0,4.0,9.0,5.0,0.0,2.0,3.0,9.0,9.0,2.0,4.0,2.0,1.0,5.0,3.0,0.0,0.0,8.0,5.0,6.0,4.0,5.0,2.0,6.0,7.0,5.0,0.0,1.0,5.0,5.0,5.0,6.0,4.0,3.0,3.0,7.0,6.0,9.0,1.0
uid10766,2021-07-03,0,5.0,5.0,0.0,5.0,7.0,8.0,0.0,2.0,5.0,4.0,1.0,5.0,4.0,3.0,6.0,4.0,7.0,2.0,5.0,2.0,1.0,5.0,3.0,0.0,0.0,2.0,5.0,7.0,8.0,3.0,3.0,4.0,5.0,4.0,0.0,5.0,4.0,4.0,5.0,6.0,4.0,3.0,3.0,4.0,5.0,7.0,8.0
uid10767,2021-06-24,0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,3.0,6.0,4.0,3.0,7.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
uid10768,2021-07-05,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,4.0,6.0,6.0,4.0,7.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
uid10769,2021-06-30,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,3.0,9.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uid10770,2021-06-20,0,1.0,4.0,5.0,1.0,1.0,8.0,1.0,0.0,9.0,4.0,1.0,3.0,1.0,0.0,1.0,3.0,8.0,1.0,4.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,6.0,7.0,3.0,3.0,3.0,9.0,9.0,7.0,1.0,7.0,6.0,0.0,5.0,6.0,5.0,4.0,3.0,8.0,9.0,9.0,9.0
uid10771,2021-07-01,0,1.0,3.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,5.0,0.0,7.0,0.0,1.0,1.0,3.0,6.0,1.0,5.0,4.0,0.0,7.0,5.0,2.0,1.0,2.0,5.0,8.0,4.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,5.0,4.0,0.0,0.0,0.0,1.0
uid10772,2021-06-18,0,0.0,6.0,5.0,0.0,0.0,8.0,3.0,3.0,9.0,7.0,9.0,6.0,0.0,0.0,0.0,6.0,9.0,0.0,7.0,3.0,2.0,3.0,4.0,0.0,0.0,5.0,7.0,8.0,6.0,5.0,2.0,7.0,8.0,8.0,0.0,8.0,0.0,0.0,7.0,7.0,3.0,3.0,4.0,8.0,9.0,9.0,9.0
uid10773,2021-06-29,0,1.0,6.0,0.0,1.0,2.0,8.0,6.0,0.0,0.0,4.0,9.0,8.0,0.0,1.0,2.0,4.0,8.0,1.0,5.0,8.0,6.0,1.0,3.0,0.0,0.0,9.0,5.0,7.0,5.0,6.0,4.0,6.0,7.0,7.0,1.0,0.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,0.0,9.0,5.0,0.0
uid10774,2021-06-24,0,3.0,5.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,16.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,1.0,1.0,0.0,5.0,7.0,0.0
uid10775,2021-07-03,1,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,6.0,6.0,6.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
uid10776,2021-06-30,0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,0.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,1.0,0.0,6.0,0.0,0.0,4.0,7.0,4.0,2.0,4.0,0.0,1.0,0.0,8.0
uid10777,2021-06-30,0,3.0,9.0,1.0,3.0,4.0,9.0,3.0,1.0,1.0,6.0,8.0,3.0,0.0,3.0,5.0,7.0,8.0,3.0,6.0,1.0,0.0,7.0,3.0,1.0,0.0,1.0,3.0,7.0,3.0,3.0,3.0,5.0,6.0,5.0,0.0,9.0,0.0,0.0,6.0,6.0,5.0,5.0,5.0,1.0,6.0,2.0,9.0
uid10778,2021-07-04,1,1.0,3.0,1.0,3.0,4.0,5.0,5.0,0.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,6.0,2.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,2.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,0.0,5.0,0.0,0.0,4.0,0.0,3.0,3.0,2.0,1.0,6.0,4.0,6.0
uid10779,2021-06-28,0,1.0,2.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,3.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,8.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
uid10780,2021-07-05,0,1.0,4.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,4.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,3.0,6.0,5.0,8.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0
uid10781,2021-06-18,0,4.0,6.0,0.0,5.0,7.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,5.0,8.0,2.0,7.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,5.0,7.0,6.0,6.0,6.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0
uid10782,2021-06-28,0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,9.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,5.0,5.0,6.0,6.0,5.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
uid10783,2021-06-30,0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,9.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,5.0,5.0,6.0,6.0,6.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
uid10784,2021-06-18,0,0.0,3.0,1.0,1.0,2.0,7.0,0.0,0.0,6.0,4.0,0.0,5.0,0.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,7.0,2.0,6.0
uid10785,2021-07-01,0,1.0,2.0,0.0,1.0,3.0,4.0,0.0,0.0,4.0,2.0,7.0,5.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,0.0,7.0,2.0,0.0,0.0,3.0,4.0,5.0,3.0,4.0,4.0,6.0,7.0,8.0,2.0,7.0,4.0,0.0,4.0,0.0,7.0,6.0,5.0,5.0,8.0,6.0,9.0
uid10786,2021-07-04,0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,5.0,3.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uid10787,2021-06-27,0,1.0,4.0,6.0,1.0,1.0,5.0,1.0,0.0,9.0,3.0,9.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,6.0,6.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,6.0
uid10788,2021-06-17,1,0.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,3.0,6.0,4.0,1.0,1.0,2.0,3.0,5.0,3.0,3.0,3.0,1.0,4.0,3.0,0.0,1.0,2.0,5.0,7.0,8.0,4.0,5.0,4.0,6.0,4.0,1.0,4.0,0.0,0.0,5.0,4.0,0.0,7.0,7.0,0.0,5.0,4.0,5.0
uid10789,2021-06-18,0,1.0,4.0,1.0,3.0,5.0,7.0,0.0,0.0,2.0,5.0,0.0,3.0,0.0,3.0,6.0,3.0,6.0,3.0,5.0,0.0,0.0,8.0,2.0,0.0,0.0,4.0,3.0,6.0,5.0,8.0,4.0,5.0,6.0,2.0,0.0,7.0,0.0,0.0,6.0,8.0,5.0,3.0,2.0,0.0,3.0,5.0,9.0
